-1.300000000000000044e-01,-1.100000000000000006e-01,5.000000000000000278e-02,8.166162600000000105e-02,-8.658763099999999824e-02,-1.499999999999999944e-01,-9.299999999999999933e-02,-5.700000000000000205e-02,-3.099999999999999978e-01,-1.660000000000000087e-01,-2.053000000000000103e-01,1.299999999999999940e-02,-1.559999999999999998e-01
-8.999999999999999667e-02,4.000000000000000083e-02,5.000000000000000278e-02,2.086830799999999861e-02,1.437390879999999871e-01,-7.000000000000000146e-03,-7.099999999999999367e-02,-5.199999999999999761e-02,-3.079999999999999960e-01,-1.829999999999999960e-01,-1.096000000000000030e-01,-3.899999999999999994e-02,-1.779999999999999916e-01
4.299999999999999933e-01,5.000000000000000278e-02,-7.000000000000000666e-02,5.752512800000000176e-02,-3.572181460000000142e-01,-3.330000000000000182e-01,2.800000000000000058e-02,3.599999999999999728e-02,-2.810000000000000275e-01,-7.499999999999999722e-02,-3.660000000000000059e-02,-1.700000000000000122e-02,-1.039999999999999952e-01
7.099999999999999645e-01,2.000000000000000042e-02,-8.999999999999999667e-02,-7.076172399999999807e-02,-2.732078039999999985e-01,-3.029999999999999916e-01,-5.299999999999999850e-02,3.000000000000000062e-03,-3.860000000000000098e-01,-1.839999999999999969e-01,-1.106000000000000039e-01,3.000000000000000062e-03,-1.529999999999999971e-01
2.999999999999999889e-01,1.000000000000000056e-01,-8.999999999999999667e-02,-1.344777809999999907e-01,-4.884651099999999802e-01,-4.739999999999999769e-01,3.200000000000000067e-02,-4.700000000000000011e-02,-2.189999999999998892e-01,-1.580000000000000016e-01,-1.859999999999999848e-02,-1.600000000000000033e-02,-1.739999999999999880e-01
2.200000000000000011e-01,8.000000000000000167e-02,-5.000000000000000278e-02,-2.649986299999999850e-02,-2.443915580000000087e-01,-2.800000000000000266e-01,-4.100000000000000172e-02,-1.400000000000000133e-01,-3.479999999999999760e-01,-2.580000000000000071e-01,-7.779999999999999416e-02,2.400000000000000050e-02,-1.940000000000000058e-01
4.899999999999999911e-01,4.000000000000000083e-02,-8.000000000000000167e-02,-9.182969500000000285e-02,-4.591998279999999766e-01,-4.729999999999999760e-01,5.000000000000000104e-03,-1.009999999999998954e-01,-3.039999999999999925e-01,-1.880000000000000004e-01,-1.423999999999999988e-01,-2.000000000000000042e-02,-1.930000000000000049e-01
5.799999999999999600e-01,1.100000000000000006e-01,-5.999999999999999778e-02,-7.972292699999999899e-02,-2.468243489999999984e-01,-1.980000000000000093e-01,4.900000000000000189e-02,-3.300000000000000155e-02,-2.260000000000000064e-01,-2.900000000000000147e-02,-3.749999999999999861e-02,4.000000000000000083e-03,-1.079999999999999988e-01
6.800000000000000488e-01,4.000000000000000083e-02,-1.000000000000000021e-02,-7.423381699999999361e-02,-2.281457610000000025e-01,-1.630000000000000060e-01,8.100000000000000255e-02,2.500000000000000139e-02,-8.599999999999999312e-02,1.499999999999999944e-02,-1.700000000000000122e-02,1.899999999999999953e-02,-5.800000000000000294e-02
1.799999999999999933e-01,1.400000000000000133e-01,-2.000000000000000042e-02,-4.713489700000000199e-02,-3.658416970000000212e-01,-2.540000000000000036e-01,5.000000000000000104e-03,-7.199999999999999456e-02,-3.420000000000000262e-01,-2.190000000000000002e-01,-4.100000000000000172e-02,8.999999999999999320e-03,-1.670000000000000095e-01
5.500000000000000444e-01,1.100000000000000006e-01,-2.000000000000000042e-02,-6.028808499999999820e-02,-2.772559339999999817e-01,-1.559999999999999998e-01,-1.200000000000000025e-02,-4.399999999999999745e-02,-3.860000000000000098e-01,-1.970000000000000084e-01,-6.719999999999999585e-02,-1.899999999999999953e-02,-9.400000000000000022e-02
2.899999999999999800e-01,-1.000000000000000021e-02,-1.900000000000000022e-01,2.505324600000000124e-02,-1.685122749999999892e-01,-1.970000000000000084e-01,-1.160000000000000059e-01,-8.899999999999999578e-02,-5.360000000000000320e-01,-2.670000000000000151e-01,-3.249000000000000221e-01,-1.000000000000000021e-03,-1.170000000000000068e-01
-2.999999999999999889e-01,1.000000000000000056e-01,-1.100000000000000006e-01,1.024654000000000060e-03,-1.752582609999999985e-01,-1.260000000000000009e-01,-6.099999999999999867e-02,-8.000000000000000167e-02,-2.849999999999999756e-01,-8.599999999999999312e-02,-1.539000000000000090e-01,-3.000000000000000062e-03,-1.079999999999999988e-01
-1.000000000000000021e-02,-5.999999999999999778e-02,-2.399999999999999911e-01,-1.526663400000000115e-01,-1.809735110000000036e-01,-9.400000000000000022e-02,-5.500000000000000028e-02,1.399999999999989968e-02,-1.499999999999999944e-01,-8.400000000000000522e-02,-7.939999999999999836e-02,7.000000000000000146e-03,-1.000000000000000056e-01
1.000000000000000021e-02,-2.000000000000000042e-02,-1.400000000000000133e-01,-2.760395529999999931e-01,-2.813608879999999757e-01,-3.300000000000000155e-02,1.299999999999999940e-02,1.499999999999999944e-02,-2.359999999999999876e-01,-5.899999999999999689e-02,-1.236000000000000015e-01,2.199999999999999872e-02,-9.600000000000000200e-02
3.400000000000000244e-01,0.000000000000000000e+00,-1.600000000000000033e-01,-9.433473700000000184e-02,-1.111504160000000019e-01,-4.700000000000000011e-02,-1.170000000000000068e-01,-5.899999999999999689e-02,-4.390000000000000013e-01,-1.890000000000000013e-01,-2.039999999999999869e-01,-2.599999999999999881e-02,-1.409999999999999865e-01
4.199999999999999845e-01,2.000000000000000042e-02,-1.199999999999999956e-01,-6.527556599999999321e-02,-1.609460129999999989e-01,-6.700000000000000400e-02,-8.799999999999999489e-02,-9.800000000000000377e-02,-3.790000000000000036e-01,-2.190000000000000002e-01,-2.099999999999999922e-01,3.099999999999999978e-02,-1.340000000000000080e-01
-1.000000000000000021e-02,1.000000000000000021e-02,-7.000000000000000666e-02,9.677127800000000224e-02,-1.792032739999999957e-01,-1.130000000000000032e-01,-7.399999999999999634e-02,5.000000000000000104e-03,-3.549999999999999822e-01,-1.250000000000000000e-01,-1.608999999999999875e-01,3.400000000000000244e-02,-1.219999999999999973e-01
-3.200000000000000067e-01,4.000000000000000083e-02,-1.499999999999999944e-01,4.205902899999999778e-02,-2.260177529999999879e-01,-1.650000000000000078e-01,-3.099999999999999978e-02,1.399999999999989968e-02,-4.379999999999998894e-01,-1.940000000000000058e-01,-2.510999999999999899e-01,2.400000000000000050e-02,-7.699999999999999900e-02
5.999999999999999778e-02,-2.000000000000000042e-02,-2.399999999999999911e-01,-7.201039600000000429e-02,-2.379407279999999902e-01,-1.610000000000000042e-01,-5.099999999999999672e-02,-2.400000000000000050e-02,-2.620000000000000107e-01,-1.089999999999999997e-01,-1.053000000000000047e-01,1.200000000000000025e-02,-6.800000000000000488e-02
6.300000000000000044e-01,-1.000000000000000021e-02,-8.999999999999999667e-02,-3.043541699999999933e-02,-1.089974209999999971e-01,6.900000000000000577e-02,-1.150000000000000050e-01,-6.500000000000000222e-02,-4.060000000000000275e-01,-1.680000000000000104e-01,-1.202000000000000013e-01,-1.299999999999999940e-02,-7.699999999999999900e-02
4.699999999999999734e-01,2.999999999999999889e-02,0.000000000000000000e+00,9.237312699999999932e-02,-1.749109999999999901e-02,-5.999999999999999778e-02,-4.599999999999999922e-02,-9.600000000000000200e-02,-3.979999999999999094e-01,-2.159999999999999976e-01,-1.229999999999999982e-01,6.000000000000000125e-03,-1.250000000000000000e-01
4.400000000000000022e-01,-1.000000000000000021e-02,4.000000000000000083e-02,2.015583000000000045e-03,-1.892025340000000055e-01,-1.499999999999999944e-01,-7.299999999999999545e-02,-5.000000000000000278e-02,-3.190000000000000058e-01,-2.459999999999999964e-01,-7.960000000000000409e-02,1.000000000000000021e-02,-1.100000000000000006e-01
1.000000000000000056e-01,8.000000000000000167e-02,4.000000000000000083e-02,-1.736330900000000038e-02,-7.781524500000000510e-02,-6.300000000000000044e-02,-1.099999999999999936e-02,-4.800000000000000100e-02,-2.139999999999999958e-01,-1.179999999999999938e-01,-8.569999999999999840e-02,4.599999999999999922e-02,-1.099999999999999936e-02
5.600000000000000533e-01,-8.000000000000000167e-02,8.000000000000000167e-02,-1.451112999999999969e-03,8.240170700000000459e-02,4.100000000000000172e-02,-1.340000000000000080e-01,-8.400000000000000522e-02,-2.310000000000000109e-01,-1.990000000000000102e-01,-8.699999999999999400e-02,5.700000000000000205e-02,-9.800000000000000377e-02
5.000000000000000000e-01,-2.999999999999999889e-02,5.000000000000000278e-02,-1.442660500000000033e-02,-1.508946879999999990e-01,-2.819999999999999729e-01,-5.399999999999999939e-02,-3.200000000000000067e-02,-3.410000000000000253e-01,-2.700000000000000178e-01,-4.240000000000000019e-02,-1.200000000000000025e-02,-5.099999999999999672e-02
5.699999999999999512e-01,-1.000000000000000021e-02,-2.999999999999999889e-02,-2.432725700000000144e-02,-1.533506430000000087e-01,-2.000000000000000111e-01,-6.300000000000000044e-02,-8.300000000000000433e-02,-3.750000000000000000e-01,-2.929999999999999827e-01,-1.390000000000000124e-01,-1.200000000000000025e-02,-2.000000000000000042e-02
6.999999999999999556e-01,2.999999999999999889e-02,1.100000000000000006e-01,1.850007500000000124e-02,-1.555302490000000093e-01,-2.030000000000000138e-01,-3.699999999999999817e-02,-9.500000000000000111e-02,-3.619999999999999885e-01,-2.760000000000000231e-01,-9.650000000000000244e-02,4.000000000000000083e-03,-8.799999999999999489e-02
4.899999999999999911e-01,-4.000000000000000083e-02,1.100000000000000006e-01,-1.395415499999999934e-02,-3.545498579999999955e-01,-4.109999999999999765e-01,-6.600000000000000311e-02,-6.900000000000000577e-02,-4.249999999999999889e-01,-2.330000000000000127e-01,-1.499999999999999944e-01,-3.000000000000000062e-03,-1.039999999999999952e-01
5.100000000000000089e-01,-2.000000000000000042e-02,5.999999999999999778e-02,-2.018278609999999973e-01,-3.005189810000000183e-01,-4.030000000000000249e-01,-1.400000000000000029e-02,-8.999999999999999667e-02,-3.629999999999999893e-01,-2.660000000000000142e-01,-1.685999999999999999e-01,7.000000000000000146e-03,-1.350000000000000089e-01
4.199999999999999845e-01,-5.999999999999999778e-02,8.999999999999999667e-02,-3.415090519999999796e-01,-4.153059410000000118e-01,-4.660000000000000253e-01,-2.000000000000000042e-02,-2.299999999999999961e-02,-3.429999999999999161e-01,-2.109999999999999931e-01,-2.020000000000000129e-01,-1.000000000000000021e-02,-1.039999999999999952e-01
5.500000000000000444e-01,-1.000000000000000021e-02,-5.000000000000000278e-02,-1.777223910000000073e-01,-5.048058069999999953e-01,-4.259999999999999898e-01,-3.000000000000000062e-03,-1.299999999999999940e-02,-2.530000000000000027e-01,-1.370000000000000107e-01,-1.537000000000000033e-01,-4.599999999999999922e-02,-1.089999999999999997e-01
2.200000000000000011e-01,-8.999999999999999667e-02,1.000000000000000021e-02,-3.787843199999999660e-02,3.072009000000000111e-03,6.099999999999999867e-02,-1.300000000000000044e-01,-7.399999999999999634e-02,-1.819999999999999951e-01,-1.529999999999999971e-01,-9.470000000000000639e-02,3.599999999999999728e-02,7.000000000000000146e-03
-2.099999999999999922e-01,-1.100000000000000006e-01,2.999999999999999889e-02,8.660660100000000527e-02,-2.212301399999999987e-02,1.809999999999999942e-01,-4.200000000000000261e-02,3.000000000000000062e-03,-1.189999999999999947e-01,-9.500000000000000111e-02,-5.539999999999999786e-02,1.899999999999999953e-02,4.299999999999999656e-02
-1.300000000000000044e-01,-1.100000000000000006e-01,5.000000000000000278e-02,3.131314699999999951e-02,-5.714459699999999837e-02,-1.200000000000000025e-02,-9.900000000000000466e-02,-7.099999999999999367e-02,-2.979999999999999871e-01,-1.120000000000000023e-01,-1.778000000000000136e-01,2.699999999999999969e-02,-8.200000000000000344e-02
2.999999999999999889e-01,4.000000000000000083e-02,5.000000000000000278e-02,4.293769999999999705e-03,8.121912900000000102e-02,-2.100000000000000130e-02,-1.039999999999999952e-01,-6.800000000000000488e-02,-3.089999999999999969e-01,-1.320000000000000062e-01,-1.275000000000000022e-01,-2.299999999999999961e-02,-1.769999999999999907e-01
6.099999999999999867e-01,5.000000000000000278e-02,-7.000000000000000666e-02,5.460222599999999676e-02,-3.328235689999999858e-01,-3.270000000000000129e-01,3.599999999999999728e-02,-2.299999999999999961e-02,-2.610000000000000098e-01,-9.600000000000000200e-02,-4.019999999999999962e-02,-4.000000000000000083e-03,-1.100000000000000006e-01
5.999999999999999778e-01,2.000000000000000042e-02,-8.999999999999999667e-02,-1.440718310000000113e-01,-3.597539229999999755e-01,-2.859999999999999765e-01,-4.499999999999999833e-02,-5.199999999999999761e-02,-3.950000000000000178e-01,-2.530000000000000027e-01,-1.446000000000000063e-01,-2.199999999999999872e-02,-1.310000000000000053e-01
2.700000000000000178e-01,1.000000000000000056e-01,-8.999999999999999667e-02,-1.336445490000000014e-01,-4.013421670000000274e-01,-4.719999999999999751e-01,-5.000000000000000104e-03,-6.199999999999999956e-02,-2.089999999999999913e-01,-1.610000000000000042e-01,-8.440000000000000280e-02,-1.899999999999999953e-02,-1.449999999999999900e-01
2.500000000000000000e-01,8.000000000000000167e-02,-5.000000000000000278e-02,-1.266550850000000006e-01,-2.362421219999999988e-01,-2.419999999999999929e-01,-6.300000000000000044e-02,-1.400000000000000133e-01,-3.619999999999999885e-01,-2.650000000000000133e-01,-1.213000000000000050e-01,-4.000000000000000083e-03,-1.880000000000000004e-01
3.699999999999999956e-01,4.000000000000000083e-02,-8.000000000000000167e-02,-3.559148300000000015e-02,-3.830849630000000006e-01,-5.360000000000000320e-01,-2.400000000000000050e-02,-9.699999999999990574e-02,-3.009999999999999898e-01,-2.089999999999999913e-01,-1.264000000000000123e-01,1.000000000000000021e-03,-1.559999999999999998e-01
5.200000000000000178e-01,1.100000000000000006e-01,-5.999999999999999778e-02,-9.123851800000000456e-02,-2.865091439999999934e-01,-1.900000000000000022e-01,4.700000000000000011e-02,-4.200000000000000261e-02,-2.030000000000000138e-01,-5.600000000000000117e-02,-1.559999999999999928e-02,2.000000000000000042e-03,-1.120000000000000023e-01
7.199999999999999734e-01,4.000000000000000083e-02,-1.000000000000000021e-02,-4.496813699999999830e-02,-2.578528170000000119e-01,-1.980000000000000093e-01,9.400000000000000022e-02,1.099999999999999936e-02,-7.699999999999999900e-02,2.000000000000000042e-02,3.300000000000000155e-02,-1.899999999999999953e-02,-5.500000000000000028e-02
2.200000000000000011e-01,1.400000000000000133e-01,-2.000000000000000042e-02,-1.259706040000000138e-01,-2.514188549999999966e-01,-3.109999999999999987e-01,-2.299999999999999961e-02,-7.399999999999999634e-02,-3.310000000000000164e-01,-1.559999999999999998e-01,-5.870000000000000218e-02,3.500000000000000333e-02,-1.660000000000000087e-01
4.099999999999999756e-01,1.100000000000000006e-01,-2.000000000000000042e-02,-3.375014999999999873e-03,-3.838619939999999842e-01,-3.519999999999999796e-01,6.000000000000000125e-03,-5.199999999999999761e-02,-3.489999999999999769e-01,-2.079999999999999905e-01,-6.800000000000000488e-02,-1.299999999999999940e-02,-1.110000000000000014e-01
1.900000000000000022e-01,-1.000000000000000021e-02,-1.900000000000000022e-01,-1.078032480000000043e-01,-1.609624359999999865e-01,-3.589999999999999858e-01,-1.170000000000000068e-01,-1.089999999999999997e-01,-4.909999999999999920e-01,-2.879999999999999782e-01,-3.306000000000000050e-01,-3.799999999999999906e-02,-1.980000000000000093e-01
-5.899999999999999689e-01,1.000000000000000056e-01,-1.100000000000000006e-01,3.983785699999999735e-02,-1.525510199999999955e-02,-2.999999999999999889e-01,-7.199999999999999456e-02,-5.899999999999999689e-02,-2.769999999999999130e-01,-2.199999999999999872e-02,-1.063000000000000056e-01,1.200000000000000025e-02,-1.219999999999999973e-01
1.600000000000000033e-01,-5.999999999999999778e-02,-2.399999999999999911e-01,-1.877666349999999873e-01,-1.138414289999999940e-01,-4.450000000000000067e-01,-4.100000000000000172e-02,-6.199999999999999956e-02,-2.030000000000000138e-01,-3.599999999999999728e-02,-1.575999999999999901e-01,-1.899999999999999953e-02,-9.600000000000000200e-02
-7.000000000000000666e-02,-2.000000000000000042e-02,-1.400000000000000133e-01,-1.661187239999999954e-01,-1.464541649999999973e-01,-3.150000000000000022e-01,1.200000000000000025e-02,3.400000000000000244e-02,-2.459999999999999964e-01,-1.160000000000000059e-01,-1.512999999999999901e-01,1.899999999999999953e-02,-1.019999999999999934e-01
2.800000000000000266e-01,0.000000000000000000e+00,-1.600000000000000033e-01,-3.823395400000000055e-02,-5.846298999999999940e-02,-2.069999999999999896e-01,-4.900000000000000189e-02,-8.699999999999999400e-02,-4.490000000000000102e-01,-2.500000000000000000e-01,-2.305999999999999994e-01,-3.000000000000000062e-03,-1.930000000000000049e-01
3.699999999999999956e-01,2.000000000000000042e-02,-1.199999999999999956e-01,-1.125362329999999994e-01,-1.119227859999999963e-01,-2.869999999999999774e-01,-8.999999999999999667e-02,-9.299999999999999933e-02,-4.440000000000000058e-01,-2.520000000000000018e-01,-2.270000000000000073e-01,-2.000000000000000042e-03,-1.559999999999999998e-01
-2.999999999999999889e-02,1.000000000000000021e-02,-7.000000000000000666e-02,-7.678670399999999729e-02,-2.188585740000000002e-01,-1.000000000000000056e-01,-5.800000000000000294e-02,-5.999999999999999778e-02,-3.519999999999999796e-01,-2.069999999999999896e-01,-1.723999999999999977e-01,1.899999999999999953e-02,-1.039999999999999952e-01
-5.000000000000000000e-01,4.000000000000000083e-02,-1.499999999999999944e-01,-2.544152499999999956e-02,-1.370058829999999950e-01,-3.990000000000000213e-01,1.200000000000000025e-02,-6.999999999999900399e-03,-4.400000000000000022e-01,-2.089999999999999913e-01,-2.434000000000000052e-01,1.000000000000000021e-03,-9.600000000000000200e-02
-2.200000000000000011e-01,-2.000000000000000042e-02,-2.399999999999999911e-01,-1.009559029999999996e-01,-3.121169080000000262e-01,-1.409999999999999865e-01,-3.500000000000000333e-02,-4.000000000000000083e-03,-2.530000000000000027e-01,-1.199999999999999956e-01,-1.822999999999999898e-01,3.500000000000000333e-02,-7.199999999999999456e-02
8.699999999999999956e-01,-1.000000000000000021e-02,-8.999999999999999667e-02,-6.328361799999999981e-02,-2.336852400000000163e-02,1.529999999999999971e-01,-1.110000000000000014e-01,-6.500000000000000222e-02,-4.079999999999999738e-01,-1.980000000000000093e-01,-1.789999999999999925e-01,-2.000000000000000042e-03,-3.599999999999999728e-02
